uuid,identifier,createdBy,createdAt0,modifiedBy,modifiedA0,FeatureID,FeatureTy0,ShelterAu0,ShelterTi0,FeatureSo0,NumberOfI0,FeatureDe0,Latitude,Longitude,Northing,Easting,Accuracy,LanduseOn0,LanduseAr0,OverviewP0,LocaleDes0,EntrywayT0,Accessibl0,EntrywayF0,CommentsO0,EntrywayP0,Emergency0,Emergency1,NotesOnEm0,Emergency2,DistanceF0,InteriorD0,InteriorP0,CommentsA0
1000021683455162756,265-{Shelter_Type_III},Adela Sobotkova,2023-05-07 10:26:02.756 GMT,Adela Sobotkova,2023-05-07 10:30:34 GMT,265,Shelter Type III,Adela Sobotkova,2023-05-07 12:26:02+02:00,Map,1,"single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is the south most one.",56.16167516666667,10.1837658,6224704.692127756,573518.3960926731,0.5,Grass,Motorway,files/app/74b7290b-60a8-4961-bc42-973641ac1070_image-1683455375005.original.jpg,"north of ringgade and ... intersection, opposite BSS but facing the busstop",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SE,"Concrete chimney, clear visible and approachable when not too much traffic.",files/app/005184ba-7b68-4170-b259-08f918b1f6e5_image-1683455412685.original.jpg,Square,Side,"on north side, tree next to exit but still visible. concrete top",files/app/04c275cb-7342-4141-9e28-5e50d803eafb_image-1683455500570.original.jpg,0.3,inaccessible,NA,NA
1000021683455524783,266-{Shelter_Type_III},Adela Sobotkova,2023-05-07 10:32:04.783 GMT,Adela Sobotkova,2023-05-07 10:32:47 GMT,266,Shelter Type III,Adela Sobotkova,2023-05-07 12:32:04+02:00,Map,1,"single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is next to the south most one, only 4m apart",56.16184925,10.183959416666667,6224724.272463243,573530.0875306264,0.6,Grass,Motorway,files/app/8ab81f71-815d-4fcf-b701-831a1c91bb9e_image-1683456356421.original.jpg - files/app/cc5d08a2-8227-46e0-a553-85edd05ec6fc_image-1683455581595.original.jpg,"north of ringgade and skandenborgvej intersection, opposite BSS but facing away",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SE,"concrete chimney, clear visible and approachable when not too much traffic",files/app/4a35e818-1d27-4a8a-bf30-9551a28781de_image-1683455530495.original.jpg,Square,Side,"on north side, clear and visible. concrete top",files/app/97c90b88-b761-4674-b246-b4e95acc5fab_image-1683455654399.original.jpg,0.3,inaccessible,NA,NA
1000021683455687248,267-{Shelter_Type_III},Adela Sobotkova,2023-05-07 10:34:47.248 GMT,Adela Sobotkova,2023-05-07 10:36:59 GMT,267,Shelter Type III,Adela Sobotkova,2023-05-07 12:34:47+02:00,Map,1,"single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is next to the north most one, only 10m apart from 266",56.16213033333333,10.18425865,6224755.873608505,573548.1333529042,0.5,Grass,Motorway,files/app/8085c783-3c8b-4cee-8975-ada62de5d1f7_image-1683455706993.original.jpg - files/app/856793d3-23e2-45a5-8c40-59a1b80de25f_image-1683456325212.original.jpg,"north of ringgade and skandenborgvej intersection, opposite BSS but facing away",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SE,"concrete chimney, clear visible and approachable when not too much traffic. shrub next to chimney",files/app/02a0e8c5-31c2-4b4d-99c1-6f59ff976ec8_image-1683456029228.original.jpg - files/app/cfa19939-5002-4e1b-a8e9-03c82ca2a374_image-1683455995305.original.jpg,Square,Side,"on north side, clear and visible. concrete top",files/app/d74cc154-78b6-4aca-8ed2-8e269ee67d31_image-1683456073390.original.jpg,0.3,inaccessible,NA,NA
1000021683456117785,268-{Shelter_Type_III},Adela Sobotkova,2023-05-07 10:41:57.785 GMT,Adela Sobotkova,2023-05-07 10:43:23 GMT,268,Shelter Type III,Adela Sobotkova,2023-05-07 12:41:57+02:00,Map,1,"single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is the north most one, only 10m apart from 267",56.162397066666664,10.1845634,6224785.883688269,573566.5489207079,0.6,Grass,Motorway,files/app/fde2e827-4877-4954-9690-33d2da09b05a_image-1683456276160.original.jpg,"north of ringgade and skandenborgvej intersection, opposite BSS but facing away",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SE,"concrete chimney, clear visible and approachable when not too much traffic.",files/app/015ed419-1dbe-48f1-9a41-3c3a82cbce25_image-1683456186993.original.jpg,Square,Side,"on north side, clear and visible. concrete top",files/app/34143b91-9760-4b96-b29f-3b173f76cefa_image-1683456220061.original.jpg,0.3,inaccessible,NA,NA
1000021683456889207,269-{Shelter_Type_III},Adela Sobotkova,2023-05-07 10:54:58.692 GMT,Adela Sobotkova,2023-05-07 11:00:02 GMT,269,"Shelter Type III,3A",Adela Sobotkova,2023-05-07 12:54:49+02:00,Map,2,"type3A ( double inline wings with central entry) in the sports fields north of BSS and South of mollevangschurch , grass covered and approachable via the field. fence divides it from parking lot above",56.1640948,10.18295765,6224973.11504365,573463.5894800493,0.5,Grass,Playground or schoolyard,files/app/0d50f374-46db-4d66-84ba-51daf538d254_image-1683457408606.original.jpg - files/app/ba97fe39-ec86-4b19-9e40-a8b187225d35_image-1683457204345.original.jpg,western edge of sportsfield/schoolyard,Doorway,Barred (concrete slabs or earthen cover bar access fully or partially),E,"metal sheet is welded onto the entrance,  two chimneys above",files/app/c0afd0ac-112a-44e8-a217-dc3280e0218d_image-1683457115544.original.jpg,Square,Side,"two exits north and south with high raised swannecks: north by 30cm, south by 60cm. both have metal lids",files/app/1347919d-d772-47de-a4bb-f269f1c22a9c_image-1683457339608.original.jpg - files/app/b0354bd8-b028-4fe9-a4e5-19909a9063d1_image-1683457364204.original.jpg,0.2,NA,NA,NA
1000021683459420107,270-{Shelter_Type_IV},Adela Sobotkova,2023-05-07 11:37:07.801 GMT,Adela Sobotkova,2023-05-07 11:43:57 GMT,270,Shelter Type IV,Adela Sobotkova,2023-05-07 13:37:00+02:00,Map,1,"single instance of type 4 or 1, with central round exit and concave surface morphology",56.16739798333333,10.188007066666668,6225346.1200673375,573770.8169911829,0.6,Grass,Playground or schoolyard,files/app/82b6ab54-b712-4d55-9309-c92e9840d569_image-1683459679662.original.jpg,playground in the yard of Otto benzens vej,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SE,low entry at 3 slabs rest buried,files/app/107891da-a6aa-4342-88a4-c13b750d65bc_image-1683459650250.original.jpg,Round,Central,"rises 60cm high  concrete lid, swanneck ca 2 m away",files/app/31022974-a0b8-454e-aa94-9cbad27e16ea_image-1683459756853.original.jpg,2,NA,NA,NA
1000021683460570081,271-{Shelter_Type_III},Adela Sobotkova,2023-05-07 11:56:18.922 GMT,Adela Sobotkova,2023-05-07 11:58:34 GMT,271,Shelter Type III,Adela Sobotkova,2023-05-07 13:56:09+02:00,Map,1,"one instance of type 3 in a row of two inline ones,  with entrance facing the road. this is the southern one",56.174308866666664,10.19161095,6226119.101569384,573981.3028379371,0.7,Shrubs,Playground or schoolyard (faces road ),files/app/0171c54f-574f-4cdd-9b7c-f97a035503c0_image-1683460722013.original.jpg,2 shelters on Reykyavikgade road flanking the south edge of park,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),E,"entry is clear but tucked in a contiguous shrubbery at the edge of a park, standard with chimney above",files/app/11e8bd35-ec28-462b-857d-e55ba9230a3a_image-1683460578645.original.jpg,Square,Side,"North edge, hidden in shrubs but standard, concrete cover and Swan neck",files/app/2418f78b-8d62-4fb7-85fb-45ef66862f1c_image-1683460780497.original.jpg,0.3,inaccessible,NA,NA
1000021683460921703,272-{Shelter_Type_III},Adela Sobotkova,2023-05-07 12:02:01.703 GMT,Adela Sobotkova,2023-05-07 12:03:03 GMT,272,Shelter Type III,Adela Sobotkova,2023-05-07 14:02:01+02:00,Map,1,"one instance of type 3 in a row of two inline ones,  with entrance facing the road. a staircase separates the two, this is the northern one. together they bound the park",56.17449775,10.191733,6226140.253580464,573988.5166350811,0.7,Shrubs,Playground or schoolyard (faces road ),files/app/254e507b-a9ef-44b3-9ab6-b31cdfc07cc6_image-1683461139840.original.jpg,2 shelters on reikyavikgade road flanking the south edge of park,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),E,"entry is clear but tucked in a contiguous shrubbery atthe edge of a park, standard with chimney above",files/app/1c7109a3-fd9e-490c-b5dd-9d0824241921_image-1683461011150.original.jpg,Square,Side,"North edge, hidden in shrubs but standard, concrete cover and Swan neck, with retaining wall in crosssection/north edge.",files/app/81c2c81f-52a0-4af3-98d7-f927759b7edb_image-1683461096564.original.jpg,0.3,inaccessible,NA,NA
1000021683464544345,273-{Shelter_Type_III},Adela Sobotkova,2023-05-07 13:02:32.503 GMT,Adela Sobotkova,2023-05-07 13:05:25 GMT,273,Shelter Type III,Adela Sobotkova,2023-05-07 15:02:24+02:00,Map,1,"tree-covered shelter at the start of vesterengvej , deeply buried and nearly invisible",56.18119605,10.185722116666666,6226879.284626004,573602.5341010096,0.6,Trees,Grassland or park,files/app/45c2336f-3eda-42f6-9a15-c87e70c8c827_image-1683464581477.original.jpg,south end of vesterengvej,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,"4 slabs entry with chimney, covered by moss",files/app/9c6560f5-9588-48fb-b474-8504e05d573d_image-1683464799795.original.jpg,Square,Side,"North side, concrete lid, standard. surrounded by trees",files/app/d1d3d6e4-6ab7-4862-9906-a111a674a50f_image-1683464866085.original.jpg,0.3,inaccessible,NA,NA
1000021683465636846,274-{Other},Adela Sobotkova,2023-05-07 13:20:48.925 GMT,Adela Sobotkova,2023-05-07 13:22:59 GMT,274,"Other,underground/cellar shelters",Adela Sobotkova,2023-05-07 15:20:36+02:00,Map,Indeterminate,underground shelter underneath a n apartment building only noticeable by vent pipes along the base of bldh that look like bigger swannecks and have concrete round covers next to them at the ground level,56.179861116666665,10.1981963,6226744.102473283,574379.3956652853,0.6,Structure,Grassland or park,files/app/40bf4aaa-5072-4872-80b9-0f103c5f94d9_image-1683465783772.original.jpg,"yellow brick building at malmøgade ushering onto randersvej, to the right off the entrance","NA","NA",NOT AVAILABLE,NA,NA,Round?,"NA","round lids detected near building entry, but uncertain function",files/app/9b7bfa9b-3067-4497-99e2-07ef7dabc439_image-1683465994750.original.jpg,0.2,"inaccessible,  inside building",NA,NA
1000021683467126508,275-{Shelter_Type_III},Adela Sobotkova,2023-05-07 13:45:38.904 GMT,Adela Sobotkova,2023-05-07 13:47:57 GMT,275,Shelter Type III,Adela Sobotkova,2023-05-07 15:45:26+02:00,Map,1,"single iteration of type3 next to bus 22 stop opposite nordbyens køkken, tucked in a scrubby patch it is hard to notice",56.17271448333333,10.1996226,6225950.284208066,574481.7662635044,0.7,Trees,Street,files/app/7f05d8f3-78dc-40d4-8f3c-7990dbfd96ab_image-1683467276912.original.jpg,jordbrovej next to bus stop 22,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,"old moss covered entryway with a raised wall and 4 slabs , chimney on top",files/app/e33a3911-c40e-40d2-8b72-1a309bf37b11_image-1683467333893.original.jpg,Square,Side,"completely covered in vegetation,  hatd to access, see, or photograph",files/app/83ce1251-2213-45f2-bbcb-7cc3a0d59b19_image-1683467533171.original.jpg,0.3,inaccessible,NA,NA
1000021683468179232,276-{Shelter_Type_III},Adela Sobotkova,2023-05-07 14:03:14.823 GMT,Adela Sobotkova,2023-05-07 14:06:16 GMT,276,"Shelter Type III,3A",Adela Sobotkova,2023-05-07 16:02:59+02:00,Map,2,type3A two wings inline with central  entryway and two chimneys slightly offset not perfectly inline.  double capacity,56.169430283333334,10.1948606,6225579.648897862,574192.4538850734,0.8,Grass,Motorway,files/app/f6e9d828-b167-4a08-9cec-e6c5e4b901bd_image-1683468228170.original.jpg,"ringgade island halfway between studenterhus and aldi, directly opposite and facing a busstop",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),NW,some low brush around,files/app/b07f3f1b-f4c9-4f21-be6e-ff4ec4e06459_image-1683468414396.original.jpg - files/app/e845a3c5-94f2-4233-877c-94ad3264e02c_image-1683468556606.original.jpg,Square,Side,"North and south are same standard, concrete cover, grown tree at northern one, low shrubs at south 9ne. recent tree planting makes shelter easier accessible",files/app/3763d784-2d8d-4113-8d67-422d8a3374ab_image-1683468519073.original.jpg - files/app/df22f07d-8e22-4c07-acad-32696ec2b0f8_image-1683468618051.original.jpg,0.3,inaccessible,NA,NA
1000021683469864693,277-{Other},Adela Sobotkova,2023-05-07 14:31:16.266 GMT,Adela Sobotkova,2023-05-07 14:35:15 GMT,277,"Other,underground unknown type",Adela Sobotkova,2023-05-07 16:31:04+02:00,Map,"NA","potential underground shelter ushering into the playground with entrance buried and Cove by plastic glass. interpretation is based on sat images and ground review. situation is ambiguous as no entrance or exit was found, however there is potential for bo",56.176383533333336,10.201859666666667,6226361.03531494,574613.5361754135,0.6,Grass,Grassland or park,files/app/54ae22dc-aaff-4693-b692-a9ddbfc43b6f_image-1683470134004.original.jpg - files/app/cc79dfa2-d899-4eb0-bd0f-c2b6ff024acf_image-1683470114487.original.jpg,"crossing of randersvej and skovangsvej, house yard",Access buried or indeterminate,Barred (concrete slabs or earthen cover bar access fully or partially),SSW,NA,files/app/c7b86958-9638-4c95-9b75-50e0e012c70d_image-1683470052617.original.jpg,"NA","NA",shrubs may hide some remnants but no standard exit was sighted,NA,NA,inaccessible,NA,NA
1000031683550812100,143-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 13:03:37.370 GMT,Lise Søndergaard Jensen,2023-05-08 13:05:34 GMT,143,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 15:00:12+02:00,Map,3,The shape of the feature is not recognizable. Only the vegetation indicates the shape.,56.168769266666665,10.209720816666668,6225522.169123083,575116.4077120891,0.8,Trees (very densely growing vegetation ),"Street (church, school, park)",files/app/25211df3-8d4d-4bdd-9c7d-e5af509fda60_image-1683551297522.original.jpg,"located along Peter Sabroes Gade SE from the church, Sankt Johannes Kirke, between the street and the park. Emergency exit is located closest to the church.",Other (covered in vegetation ),Other (entryway is covered in vegetation. not accessible.),WSW,"not visible, not accessible. recognizable due to shape of vegetation and located exit.",files/app/5b12c68d-8d0b-4ca5-8878-7d8197bdd94a_image-1683551757817.original.jpg,Square,Side,"almost not visible, only the swan neck is visible in the dense vegetation. not accessible.",files/app/10f37995-0677-4941-bd2c-83bf44596c87_image-1683551803218.original.jpg - files/app/d091080e-59cd-475d-8456-8f120b7484b8_image-1683551784712.original.jpg (from the street),0.35?,not able to enter the shelter,NA,not any
1000031683552086054,144-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 13:21:26.054 GMT,Lise Søndergaard Jensen,2023-05-08 13:22:25 GMT,144,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 15:21:25+02:00,Map,3,The shape of the feature is not recognizable. Only the vegetation indicates the shape.,56.16853271666667,10.2098149,6225495.945726833,575122.7112183407,0.6,Trees (very densely growing vegetation ),"Street (church, school, park)",files/app/ad254972-0b8a-406b-a00b-88732e07e9e8_image-1683552157604.original.jpg,"located along Peter Sabroes Gade SE from the church, Sankt Johannes Kirke, between the street and the park. Emergency exit is located closest to the church. This shelter is located SE of shelter 143.","Concrete slabs (covered in vegetation, but able to see the entrance covered with concrete slabs and a metal plate)",Barred (concrete slabs or earthen cover bar access fully or partially) (entryway is covered in vegetation. not accessible.),WSW,"hardly visible, not accessible. recognizable due to shape of vegetation and located exit.",files/app/02bdf739-ff18-4f53-af8f-f58078707773_image-1683552364351.original.jpg - files/app/14e4c596-40df-4d62-bead-0dc460201933_image-1683552386852.original.jpg,Square,Side,"almost not visible, only the swan neck is visible in the dense vegetation. not accessible.",files/app/40b751d1-31cd-418d-b857-6cef30471726_image-1683552447146.original.jpg,0.35?,not able to enter the shelter,NA,not any
1000031683552561137,145-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 13:29:21.137 GMT,Lise Søndergaard Jensen,2023-05-08 13:31:37 GMT,145,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 15:29:20+02:00,Map,3,The shape of the feature is recognizable in the surroundings. the exit is easy to see.,56.16863308333333,10.210718266666667,6225508.099972356,575178.6059519376,0.6,Shrubs (grass),"Street (church, school, park)",files/app/bd169e33-8577-4183-b3fc-d39c1e4de3e9_image-1683552726545.original.jpg,"located along Larsen-Ledets Gade S from the church, Sankt Johannes Kirke, between the street and the park. Opposite the cemetery.","Other (covered in vegetation, not able to see the entrance from the street, only from the top of the shelter.)",Other (entryway is covered in vegetation. not accessible.),ESE,"hardly visible, not accessible. visible from the top of the shelter.",files/app/271169b2-1e2e-4f0c-80ab-e22a04bdb41b_image-1683552919034.original.jpg - files/app/92200cc3-ab4e-4458-8d6a-4d3a5143320a_image-1683552807596.original.jpg,Square,Side,visible and accessible.,files/app/f7fbca37-5e53-40f5-b2fc-c749ad5dca7d_image-1683552825459.original.jpg,0.40?,not able to enter the shelter,NA,not any
1000031683554626954,146-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 14:04:00.686 GMT,Lise Søndergaard Jensen,2023-05-08 14:05:38 GMT,146,"Shelter Type III,We recorded the shelter in August 2022, but now it is destroyed.",Lise Søndergaard Jensen,2023-05-08 16:03:46+02:00,Map,2,NA,56.17195936666667,10.211371616666666,6225878.997546213,575212.6704107656,0.7,Other,Urban structures (street),files/app/0b5a54dd-a7cc-4de1-968d-36ec5744165c_image-1683554743177.original.jpg,"along Aldersrogade. Just SE of the shopping center, Trojborg Center.","NA","NA",WSW,shelter destroyed due to the area shall be used to new buildings.,files/app/5747dd38-3f3a-4313-9479-ed0a46b9bd7a_image-1683554815686.original.jpg,"NA","NA",NA,files/app/c24cccd8-b349-492f-a8df-f8497ca2f47d_image-1683554846885.original.jpg,0.0,destroyed,NA,shows how fast a shelter can disappear.
1000031683555205194,147-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 14:13:25.195 GMT,Lise Søndergaard Jensen,2023-05-08 14:14:08 GMT,147,"Shelter Type III,We recorded the shelter in August 2022, but now it is destroyed.",Lise Søndergaard Jensen,2023-05-08 16:13:24+02:00,Map,2,NA,56.17184963333333,10.211365383333334,6225866.778419369,575212.4979313412,0.6,Other,Urban structures (street),files/app/60412bc6-eaf4-4156-b60e-34485861f17f_image-1683555316872.original.jpg,"along Aldersrogade. Just SE of the shopping center, Trojborg Center.","NA","NA",WSW,shelter destroyed due to the area shall be used to new buildings.,files/app/05614421-6ddd-4786-aac8-3a4834c0a90b_image-1683555284925.original.jpg - files/app/a506af9b-4eab-4cd1-949d-4f574b4597e6_image-1683555261983.original.jpg,"NA","NA",NA,files/app/2c076792-4167-4357-89c6-f1445b935aca_image-1683555339862.original.jpg,0.0,destroyed,NA,shows how fast a shelter can disappear.
1000031683555707661,148-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 14:21:47.661 GMT,Lise Søndergaard Jensen,2023-05-08 14:22:01 GMT,148,"Shelter Type III,We recorded the shelter in August 2022, but now it is destroyed.",Lise Søndergaard Jensen,2023-05-08 16:21:47+02:00,Map,1,not able to see the shelter as it is located in a private garden.,56.172691283333336,10.211203966666666,6225960.270443921,575200.8311535557,0.6,Trees,Street,files/app/3071942e-5c94-40d6-8b3a-cc35e1e327ca_image-1683555737780.original.jpg - files/app/49bb2361-cfd2-4f1d-a45b-8d4803cebb06_image-1683555756996.original.jpg,"on the corner of Aldersrogade and Nodre Ringgade. Just opposite of the shopping center, Trojborg Center.","NA (not able to see the whole shelter )??","NA",NOT AVAILABLE,"not visible, nor accessible",NA,"NA","NA","not visible, nor accessible",NA,0.0,not able to access the entrance,NA,not any
1000031683556775020,149-{Shelter_Type_IV},Lise Søndergaard Jensen,2023-05-08 14:39:35.020 GMT,Lise Søndergaard Jensen,2023-05-08 14:41:04 GMT,149,Shelter Type IV,Lise Søndergaard Jensen,2023-05-08 16:39:34+02:00,Map,1,the shape is not visible in the surroundings. Only the entrance and exit is visible.,56.174177,10.21355635,6226128.18485982,575343.9671128925,0.7,Trees,Street,files/app/72e483dc-e0d2-4149-ae0e-8c46ef6fd94a_image-1683556879076.original.jpg,"Along Nordre Ringgade, opposite Ivar Huitfeldts Gade.",Doorway,Locked,N,visible and accessible.,files/app/f4d32477-26a5-4e5f-bda2-a540135282fc_image-1683557075168.original.jpg,Round,Side,visible and accessible.,files/app/2e1dcc0e-dbf1-4bd1-9c58-8d1c8da124ce_image-1683557164356.original.jpg - files/app/d6149b7c-5424-4481-a225-40d6b6f2f6b6_image-1683557207973.original.jpg,2.0,not able to enter. The door is locked.,NA,not any.
1000031683557864805,150-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 14:58:20.868 GMT,Lise Søndergaard Jensen,2023-05-08 15:04:45 GMT,150,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 16:57:44+02:00,Map,5,The shape of the shelter is not easy to see in the surroundings.,56.175233516666665,10.210180666666666,6226242.08283276,575132.3353241663,0.7,Trees,Grassland or park,files/app/68f332cb-5b65-478c-9493-858e738e8017_image-1683559921935.original.jpg - files/app/97274bb9-7419-4d8c-83cf-a8a5cf89a394_image-1683558593281.original.jpg,on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,visible and accessible.,files/app/cb94610b-3575-4064-aa6b-87c09a6b8afd_image-1683558366851.original.jpg,Square,Side,"hardly visible in the dense vegetation, not accessible.",files/app/d14540fc-1005-4330-84d8-138a7cbdf996_image-1683558524817.original.jpg,0.0 (not able to see the swan neck )??,not accessible.,NA,not any
1000031683558723532,151-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 15:12:03.532 GMT,Lise Søndergaard Jensen,2023-05-08 15:12:35 GMT,151,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 17:12:03+02:00,Map,5,The shape of the shelter is not easy to see in the surroundings.,56.175194233333336,10.2100521,6226237.570888606,575124.4306125607,0.7,Trees,Grassland or park,files/app/1b608ef4-44a5-4089-8b7f-0fe36f2667e0_image-1683559896667.original.jpg - files/app/e7d00a56-b6d6-4a04-8f36-3840ce8f5704_image-1683558754580.original.jpg,on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,visible but not accessible.,files/app/35086226-dde3-4101-aee6-24071862b217_image-1683558790756.original.jpg,Square,Side,visible but difficult to access in the dense vegetation.,files/app/6da004af-785c-4e5d-99c5-1635bf17378e_image-1683558847606.original.jpg - files/app/8a27732e-69f3-42f0-b52d-dd696a3536d2_image-1683558828892.original.jpg,0.40 (not able to see the swan neck )??,not accessible.,NA,not any
1000031683558958916,152-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 15:15:58.916 GMT,Lise Søndergaard Jensen,2023-05-08 15:16:34 GMT,152,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 17:15:58+02:00,Map,5,The shape of the shelter is not easy to see in the surroundings.,56.17503873333333,10.210031516666668,6226220.242709026,575123.4564624378,0.7,Trees,Grassland or park,files/app/a174ef83-03da-430c-b004-ae74de1d9eab_image-1683559873934.original.jpg - files/app/e8d84b0f-c275-4649-8673-d2cbe56e8aa5_image-1683559005269.original.jpg,on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,visible and accessible.,files/app/6a1a24da-0733-4c3e-be11-9f337c8c3dc8_image-1683559035106.original.jpg,Square,Side,visible but not able to access.,files/app/ceb7cb25-88c9-4256-84c8-0b1491afcbab_image-1683559089629.original.jpg,0.40 (not able to see the swan neck )??,not accessible.,NA,not any
1000031683559123168,153-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 15:18:43.168 GMT,Lise Søndergaard Jensen,2023-05-08 15:20:24 GMT,153,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 17:18:42+02:00,Map,5,The shape of the shelter is not easy to see in the surroundings.,56.174868583333335,10.209997933333334,6226201.269955402,575121.7038613842,0.7,Trees,Grassland or park,files/app/c5e95d5d-b950-471b-b52f-1a279c2c40c1_image-1683559842419.original.jpg - files/app/fa7fb997-723c-4f78-966d-5e9234540364_image-1683559204486.original.jpg,on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,"visible, but not easy to access.",files/app/670c4f39-78fb-42b9-96aa-db78bf394b84_image-1683559231889.original.jpg - files/app/c6245d08-f7b7-4317-ae38-79389806c284_image-1683559247643.original.jpg,Square,Side,visible but not able to access.,files/app/01909326-01b0-4690-9895-f6743a21e91a_image-1683559313132.original.jpg - files/app/0abd299c-b181-45c4-93ee-164334f9f0f6_image-1683559135035.original.jpg,0.40 (not able to see the swan neck )??,not accessible.,NA,not any
1000031683559367536,154-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 15:22:47.537 GMT,Lise Søndergaard Jensen,2023-05-08 15:23:50 GMT,154,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 17:22:47+02:00,Map,5,The shape of the shelter is not easy to see in the surroundings.,56.17479345,10.2100248,6226192.937554867,575123.5184833059,0.7?,Trees,Grassland or park,files/app/67f9a2c6-440b-4b7d-babd-450a96d87b55_image-1683559797222.original.jpg - files/app/6cac1906-df97-496a-b000-5fe51ca427bb_image-1683559444909.original.jpg,on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,"not visible, not accessible.",files/app/1f4fef9e-56b3-4037-8a7b-6225d70fb500_image-1683559500917.original.jpg - files/app/bb7a9392-0159-4379-b880-bd09feb57425_image-1683559613539.original.jpg,Square,Side,visible but not able to access.,files/app/8d25f2f2-a1ea-49d8-a5ea-78a004df274d_image-1683559542914.original.jpg - files/app/9a6d83f4-09b8-452d-9e3d-12ede1d74c2e_image-1683559659605.original.jpg,0.40 (not able to see the swan neck )??,not accessible.,NA,not any
1000031683560460459,155-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-08 15:41:00.459 GMT,Lise Søndergaard Jensen,2023-05-08 15:41:41 GMT,155,Shelter Type III,Lise Søndergaard Jensen,2023-05-08 17:41:00+02:00,Map,1,The shape of the shelter is not visible in the surroundings.,56.17409285,10.207036733333334,6226111.716061413,574939.3817092043,0.7 (2 meters from the entrance )?,Trees,Street,files/app/76afb0b1-2d36-47bc-8cf2-8f3f68db1272_image-1683560540837.original.jpg,on the corner of Finsensgade and Louis Hammerichs Vej.,Doorway,Locked,S,"visible, not accessible.",files/app/4154a5d6-9d91-46fc-a67a-a20faabfded8_image-1683560745566.original.jpg,Square,Side,visible but not easy to access.,files/app/8ec68d00-2ce1-4eaa-8199-f8564f765be2_image-1683560804569.original.jpg,0.35 (not able to see the swan neck )??,not accessible.,NA,not any
